item_id,name,author,create_time,item_categories,item_keywords,city,price,image,description,item_click_last3m,item_cart_last3m,item_buy_last3m,item_forward_last3m,,,,,,
I4798,寻梦天宫  中国空间站建设纪实,新华社媒体融合生产技术与系统国家重点实验室,2025/9/12 15:34,科技,科普,西安,48.68,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4798.jpg,全景记录中国空间站，见证载人航天伟大成就,17,1,1,0,,,,,,
I4799,寻获与失落,[美国] 厄休拉·勒古恩,2025/10/5 15:34,流行,科幻,武汉,60.79,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4799.jpg,穿越时空的创世叙事，重塑你对世界的认知,11,3,0,0,,,,,,
I4800,寻路集,周其仁,2025/8/4 15:34,经管,经济学,杭州,19.89,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4800.jpg,突破变量迷局，重塑企业增长新路径,13,3,2,0,,,,,,
I4801,导航3000年：从星辰大海到北斗之光,李孝辉 著,2025/9/10 15:34,科技,科普,郑州,43.12,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4801.jpg,跨越时空的智慧，指引人类探索世界的终极方向,13,2,0,0,,,,,,
I4802,封鎖館の魔,飛鳥部勝則,2025/10/21 15:34,流行,推理,郑州,23.71,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4802.jpg,封闭艺术之馆内，破解天才与杀戮交织的终极谜局,13,2,2,1,,,,,,
I4803,專業投機原理Ⅰ,Victor Sperandeo,2025/12/31 15:34,经管,理财,杭州,21.3,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4803.jpg,华尔街传奇交易员的持续盈利法则，揭秘年化70%收益的实战,13,4,0,0,,,,,,
I4804,小家伙,[法] 玛丽昂·法约尔,2025/12/19 15:34,流行,漫画;绘本,广州,52.73,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4804.jpg,直面育儿与婚姻的真相，探寻两代人的牵绊与成长,11,2,1,0,,,,,,
I4805,小小小小的人间,李彬,2025/9/29 15:34,流行,漫画,上海,62.7,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4805.jpg,知名插画师七年力作，描绘温暖治愈的人间百态,7,0,0,0,,,,,,
I4806,小小迷路了,(爱尔兰)克里斯·霍顿文,2025/5/5 15:34,流行,绘本,北京,35.41,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4806.jpg,迷路小猫头鹰，在松鼠帮助下，开启寻妈温暖旅程,24,2,0,1,,,,,,
I4807,小工作室的大智慧,杰拉德·卡隆,2025/6/29 15:34,经管,管理,武汉,22.24,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4807.jpg,小工作室高效运作与设计驱动商业成功的核心方法论,10,4,2,0,,,,,,
I4808,小年兽,熊亮,2025/9/10 15:34,流行,绘本,上海,64.35,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4808.jpg,古老传说新演绎，带孩子体验驱逐年兽的奇妙除夕夜,6,2,0,0,,,,,,
I4809,小心，有毒！,[捷克] 沙尔卡·费尼科娃、[捷克] 阿纳斯塔西娅·斯特罗科娃,2025/5/21 15:34,科技,科学,北京,49.36,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4809.jpg,揭秘毒物冷知识，激发科学兴趣，守护孩子安全,14,2,1,0,,,,,,
I4810,小怪物,【美】婉达?盖格、[美国] 婉达·盖格,2025/9/16 15:34,流行,绘本,义乌,41.65,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4810.jpg,凯迪克大奖得主新作，看小矮人智斗专吃布娃娃的怪物,10,1,1,0,,,,,,
I4811,小恐龙阿贡 1,[日] 田中政志,2025/12/4 15:34,流行,漫画,武汉,56.92,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4811.jpg,一部跨越语言与年龄的史诗级动物漫画，横扫国际顶级漫画大奖,7,0,0,0,,,,,,
I4812,小房子,（美）维吉尼亚?李?伯顿,2025/9/1 15:34,流行,绘本,杭州,51.52,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4812.jpg,见证时代变迁，守护心中永不消逝的田园诗,11,1,0,0,,,,,,
I4813,小李飞刀1,古龙,2025/11/19 15:34,流行,武侠,成都,48.25,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4813.jpg,古龙笔下不朽的侠义传奇，写尽人世间的至情至性与孤独,21,3,3,1,,,,,,
I4814,小李飞刀2,古龙,2025/12/31 15:34,流行,武侠,西安,72.58,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4814.jpg,古龙武侠经典，道尽复仇之虚妄与人性悲怆,20,2,1,0,,,,,,
I4815,小李飞刀3,古龙,2025/11/27 15:34,流行,武侠,武汉,66.83,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4815.jpg,古龙笔下最动人的爱情与最奇诡的阴谋交织，小李飞刀再战江湖,11,6,2,0,,,,,,
I4816,小李飞刀4,古龙,2025/10/6 15:34,流行,武侠,成都,29.14,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4816.jpg,古龙笔下最酷的哲学小说，信念铸就的不朽传奇,13,2,0,1,,,,,,
I4817,小熊宝宝绘本（全15册）,佐佐木洋子,2025/8/24 15:34,流行,绘本,深圳,20.98,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4817.jpg,小熊和朋友们的有趣互动，带宝宝体验生日惊喜与友情温暖,20,3,1,1,,,,,,
I4818,小牛的春天,五味太郎,2025/10/22 15:34,流行,绘本,西安,53.32,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4818.jpg,一头牛的四季旅程，带你感悟生命智慧与自然之美,17,2,2,2,,,,,,
I4819,小狐狸买手套,(日)新美南吉 编文、(日)黑井健 绘,2025/4/10 15:34,流行,绘本,广州,67.69,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4819.jpg,暖心童话诠释母爱，跨越恐惧传递勇气与信任,9,2,0,0,,,,,,
I4820,小狐狸化形记,扬纸,2025/5/11 15:34,流行,奇幻;漫画;绘本,杭州,56.99,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4820.jpg,修行百年的化形秘术，助你于人间从容游历,31,5,1,1,,,,,,
I4821,小狗钱钱,[德] 博多·舍费尔,2025/5/8 15:34,流行,绘本,郑州,10.9,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4821.jpg,理财高手小狗钱钱，开启普通女孩的财富自由之路,11,2,1,0,,,,,,
I4822,小狗钱钱,[德] 博多·舍费尔,2025/8/15 15:34,科技,科普,郑州,34.82,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4822.jpg,会说话的小狗钱钱，教你和孩子一起走向财务自由,7,0,0,0,,,,,,
I4823,小狗钱钱,[德] 博多·舍费尔,2025/4/17 15:34,经管,商业;理财;经济学,郑州,50.6,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4823.jpg,会说话的理财狗，开启女孩与家庭的财富自由之路,29,5,0,0,,,,,,
I4824,小猫MO的森林冒险,[韩] 崔然州,2025/11/17 15:34,流行,绘本,义乌,89.1,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4824.jpg,跟随小猫MO寻找微笑之光，开启温暖治愈的森林冒险之旅,14,0,0,0,,,,,,
I4825,小王子,[法国] 安东尼·德·圣-埃克苏佩里,2025/7/11 15:34,流行,奇幻;绘本;青春,武汉,25.68,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4825.jpg,跟随小王子，探寻爱与生命的真谛，重拾纯真与感动,26,6,1,0,,,,,,
I4826,小白学数据挖掘与机器学习,张浩彬,2025/6/15 15:34,科技,机器学习,义乌,46.99,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4826.jpg,化繁为简，让数据挖掘像读故事一样轻松有趣,16,8,2,2,,,,,,
I4827,小石狮,熊亮|绘画:熊亮,2025/5/10 15:34,流行,绘本,义乌,61.73,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4827.jpg,水墨神韵，讲述触动心灵的东方乡愁故事,16,4,1,1,,,,,,
I4828,小米创业思考,雷军、徐洁云,2025/5/5 15:34,经管,创业;商业,北京,92.37,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4828.jpg,雷军亲述小米模式核心：以互联网制造提升效率，让利用户,34,5,3,3,,,,,,
I4829,小红书博主炼成记,朱奕澄,2025/8/15 15:34,经管,创业;管理,西安,34.97,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4829.jpg,掌握底层逻辑，解决流量、涨粉与变现难题，实现小红书高效运营,24,7,2,2,,,,,,
I4830,小红和小绿,(日)宫西达也,2025/12/17 15:34,流行,绘本,义乌,29.78,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4830.jpg,小卡车穿越遥远路途，传递成长路上的勇气与智慧,12,3,0,0,,,,,,
I4831,小红和小黄,[日]宫西达也,2025/6/13 15:34,流行,绘本,郑州,77.41,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4831.jpg,送货路上慢一点，才能发现被忽略的美景与快乐,20,2,0,1,,,,,,
I4832,小红帽在旅行中遇见了……,[日] 青柳碧人,2025/8/2 15:34,流行,推理,郑州,21.16,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4832.jpg,童话被颠覆，真相在血色中层层反转,14,0,0,0,,,,,,
I4833,小红帽捡到匹诺曹后，遇见了……,[日] 青柳碧人,2025/11/26 15:34,流行,推理,成都,21,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4833.jpg,反转经典童话，破解暗黑谜案，体验颠覆想象的悬疑盛宴,10,1,0,0,,,,,,
I4834,小而美,[美] 萨希尔·拉文吉亚,2025/12/7 15:34,经管,商业;管理,郑州,10.97,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4834.jpg,企业生存指南：发现核心能力，实现持续盈利,35,5,0,0,,,,,,
I4835,小蘑菇,一十四洲,2025/6/11 15:34,流行,科幻,南京,76.74,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4835.jpg,揭秘异种深渊意识之源，开启人类存亡逆转之路,18,4,0,0,,,,,,
I4836,小说家与夜的分界线,[日] 山白朝子,2025/4/18 15:34,流行,悬疑;推理,郑州,53.01,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4836.jpg,揭秘天才作家乙一的创作心法与暗黑童话世界,28,5,1,1,,,,,,
I4837,小黑鱼,李欧·李奥尼 (Leo Lionni),2025/10/2 15:34,流行,绘本,成都,87.63,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4837.jpg,小黑鱼凭借智慧与勇气，带领伙伴战胜恐惧，重获家园,13,0,0,0,,,,,,
I4838,少女椿,丸尾末廣,2025/11/28 15:34,流行,漫画,武汉,73.6,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4838.jpg,日本异色美学巅峰，大英博物馆馆藏杰作中文版首现,12,2,1,2,,,,,,
I4839,少年巴比伦,路内,2025/9/17 15:34,流行,青春,南京,55.55,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4839.jpg,路内成名作，书写青春残酷与时代狂想,14,3,1,1,,,,,,
I4840,少数派报告,[美] 菲利普·迪克,2025/4/28 15:34,流行,科幻,深圳,82.24,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4840.jpg,科幻鬼才迪克奇想，洞见科技辉煌下的心灵困境,18,3,2,0,,,,,,
I4841,就业、利息和货币通论,[英] 约翰·梅纳德·凯恩斯,2025/10/14 15:34,经管,经济学,成都,36.32,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4841.jpg,凯恩斯革命性理论，重塑现代宏观经济学基石,19,3,0,0,,,,,,
I4842,就业、利息和货币通论（重译本）,[英] 约翰·梅纳德·凯恩斯,2025/6/13 15:34,经管,经济学,南京,98.59,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4842.jpg,凯恩斯革命性理论，破解有效需求不足导致非自愿失业之谜,8,1,1,1,,,,,,
I4843,就这样，决定不上班了,闫晓雨、杨可心,2025/7/26 15:34,流行,绘本,成都,18.26,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4843.jpg,告别职场内卷，重塑自我价值，获得真正的稳定与自由,9,3,2,3,,,,,,
I4844,尸人庄谜案,[日] 今村昌弘,2025/10/8 15:34,流行,推理,西安,17.64,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4844.jpg,颠覆认知的诡计与深情，横扫日本推理界的现象级神作,9,1,1,1,,,,,,
I4845,尸变图鉴,陈禄仕,2025/5/18 15:34,科技,科普,义乌,75.32,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4845.jpg,法医视角下真实尸体变化图景，揭示死亡时间的关键科学判据,11,1,1,1,,,,,,
I4846,尸案调查科,九滴水,2025/4/19 15:34,流行,悬疑,郑州,15.36,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4846.jpg,从离奇悬案切入，窥见中国刑警硬核破案手段与智慧,19,2,0,1,,,,,,
I4847,尸案调查科2,九滴水,2025/4/30 15:34,流行,悬疑,深圳,29.54,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4847.jpg,刑事技术专家亲历奇案，窥探死亡背后的人性深渊,14,5,1,1,,,,,,
I4848,尸案调查科3,九滴水,2025/9/25 15:34,流行,悬疑,成都,55.01,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4848.jpg,尸案调查科身陷杀局，腹背受敌中破解迷案揪出真凶,14,3,1,1,,,,,,
I4849,尸案调查科第二季1：罪恶根源,九滴水,2025/4/26 15:34,流行,悬疑,上海,91.34,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4849.jpg,七桩离奇命案，解密死亡背后的科学真相,12,1,1,0,,,,,,
I4850,尸案调查科第二季2,九滴水,2025/11/28 15:34,流行,悬疑,义乌,49.04,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4850.jpg,七桩离奇凶杀案，硬核技术流推理直击人心,14,4,0,0,,,,,,
I4851,尼罗河上的惨案,[英] 阿加莎·克里斯蒂,2025/10/26 15:34,流行,悬疑;推理,上海,67.6,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4851.jpg,年轻富家女突遭谋杀，同船旅客皆藏秘密，神探波洛智破尼罗河,26,4,1,3,,,,,,
I4852,居鲁士的教育,[古希腊] 色诺芬,2025/8/11 15:34,经管,管理,西安,51.32,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4852.jpg,跟随苏格拉底弟子，学习古希腊智慧与领导力真谛,15,1,0,0,,,,,,
I4853,屋檐之下,[西] 丹尼尔?托雷斯 著,2025/11/7 15:34,流行,漫画,深圳,46.61,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4853.jpg,从三千年住宅史，洞见人类对家的永恒追求与精神归属,13,4,2,0,,,,,,
I4854,岁时集,呼葱觅蒜,2025/11/19 15:34,流行,绘本,广州,82.4,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4854.jpg,穿越四季流转，体味人生百态与诗意栖居,18,2,0,0,,,,,,
I4856,岸边露伴在卢浮,[日] 荒木飞吕彦,2025/6/18 15:34,流行,漫画,成都,26.94,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4856.jpg,探秘卢浮宫诅咒，解锁艺术与生命的终极奥秘,9,2,0,1,,,,,,
I4857,峰值体验,汪志谦 & 朱海蓓,2025/12/30 15:34,经管,管理,深圳,44.01,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4857.jpg,洞悉用户决策关键时刻，驱动品牌增长与用户忠诚,10,3,1,0,,,,,,
I4858,嵌入式C语言自我修养,王利涛,2025/11/21 15:34,科技,编程,上海,47.56,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4858.jpg,嵌入式开发高手必备的C语言核心精要与实战精髓,6,1,0,0,,,,,,
I4859,工业革命前的欧洲社会与经济,[意] 卡洛·M. 奇波拉,2025/11/11 15:34,经管,经济学,武汉,31.87,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4859.jpg,穿越时空，亲历工业革命前夜的繁荣与挣扎,7,1,1,1,,,,,,
I4860,工薪族财务自由说明书,也小谈,2025/9/18 15:34,经管,理财,深圳,31.99,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4860.jpg,普通工薪族自创财务自由公式，提早退休开启自由人生,21,2,0,1,,,,,,
I4861,左耳听风,陈皓,2025/9/25 15:34,科技,编程,武汉,27.49,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4861.jpg,技术大牛陈皓毕生心法，助你跨越程序员的成长与进阶之路,18,2,2,1,,,,,,
I4862,巨人战争,[日] 三浦建太郎,2025/9/22 15:34,流行,漫画,北京,74.36,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4862.jpg,穿越时空的沙漠奇旅，探寻亿年后生命与驭虫族的共生奥秘,10,1,1,0,,,,,,
I4863,巫蛊,邓启耀,2025/5/7 15:34,科技,科普,郑州,41.28,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4863.jpg,穿越千年禁忌，颠覆认知，洞见历史与人性真相,14,1,0,0,,,,,,
I4864,差异化经营,大前研一,2025/8/4 15:34,经管,创业,广州,55.69,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4864.jpg,突破同质竞争困局，打造独一无二的商业核心竞争力,16,3,0,0,,,,,,
